Australian Bureau of Statistics

"2016 Census - Selected Family Characteristics"
"SA1 by LFSF Labour Force Status of Parents/Partners in Families"
"Counting: Families Location on Census Night"

Filters:
"Default Summation","Families Location on Census Night"

"LFSF Labour Force Status of Parents/Partners in Families","Couple family: Both employed, worked full-time","Couple family: One employed full-time, other part-time","Couple family: One employed full-time, other away from work","Couple family: One employed full-time, other unemployed","Couple family: One employed full-time, other not in the labour force","Couple family: One employed full-time, other labour force status not stated","Couple family: Both employed, worked part-time","Couple family: One employed part-time, other away from work","Couple family: One employed part-time, other unemployed","Couple family: One employed part-time, other not in the labour force","Couple family: One employed part-time, other labour force status not stated","Couple family: Both employed, away from work","Couple family: One away from work, other unemployed","Couple family: One away from work, other not in the labour force","Couple family: One away from work, other labour force status not stated","Couple family: Both unemployed","Couple family: One unemployed, other not in the labour force","Couple family: One unemployed, other labour force status not stated","Couple family: Both not in the labour force","Couple family: One not in the labour force, other labour force status not stated","Couple family: Both labour force status not stated","One parent family: Employed, worked full-time","One parent family: Employed, worked part-time","One parent family: Employed, away from work","One parent family: Unemployed","One parent family: Not in the labour force","One parent family: Labour force status not stated","Other family","Not applicable","Total",
"SA1",
"8104903",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8104901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,
"8104902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8106601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8105013",33,30,0,3,10,9,0,0,0,6,0,0,0,0,0,0,0,0,14,4,0,5,3,0,0,10,0,5,88,217,
"8105008",8,8,5,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,4,63,124,
"8105016",13,4,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,46,83,
"8105018",6,11,4,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,36,81,
"8105006",28,12,0,0,8,5,0,0,0,7,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,7,0,0,113,193,
"8105007",21,14,0,4,5,0,0,0,0,4,3,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,40,107,
"8105001",25,16,4,0,9,3,5,4,0,6,0,0,0,0,0,0,0,0,16,0,0,0,6,0,0,20,0,0,78,194,
"8105002",27,13,6,0,3,9,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,39,120,
"8105014",19,13,4,3,7,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,37,110,
"8105011",34,34,3,0,9,3,8,6,0,3,0,0,0,0,0,0,0,0,13,0,0,7,5,0,0,9,0,3,83,227,
"8105005",22,32,3,3,8,3,4,0,0,6,3,0,0,0,0,0,0,0,16,0,0,4,0,0,0,3,0,5,76,192,
"8105012",28,13,6,0,12,0,4,0,0,3,0,4,0,0,0,0,0,0,12,0,0,6,4,0,0,11,0,0,52,156,
"8105004",11,10,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,7,0,0,0,14,0,0,38,107,
"8105017",8,13,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,51,94,
"8105015",7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,40,0,0,3,0,0,0,3,0,3,130,192,
"8105003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8103404",36,31,0,4,11,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,16,3,3,0,3,0,0,30,162,
"8103406",35,15,0,0,12,3,7,0,0,0,0,0,0,0,0,0,0,0,18,0,0,7,3,0,0,10,0,0,38,159,
"8103411",59,32,10,4,14,0,7,0,0,0,0,3,0,3,0,0,0,0,7,0,0,8,3,0,0,4,0,0,42,200,
