Australian Bureau of Statistics

"2016 Census - Selected Dwelling Characteristics"
"SA1 by HIND Total Household Income (weekly)"
"Counting: Dwellings Location on Census Night"

Filters:
"Default Summation","Dwellings Location on Census Night"

"HIND Total Household Income (weekly)","Negative income","Nil income","$1-$149 ($1-$7,799)","$150-$299 ($7,800-$15,599)","$300-$399 ($15,600-$20,799)","$400-$499 ($20,800-$25,999)","$500-$649 ($26,000-$33,799)","$650-$799 ($33,800-$41,599)","$800-$999 ($41,600-$51,999)","$1,000-$1,249 ($52,000-$64,999)","$1,250-$1,499 ($65,000-$77,999)","$1,500-$1,749 ($78,000-$90,999)","$1,750-$1,999 ($91,000-$103,999)","$2,000-$2,499 ($104,000-$129,999)","$2,500-$2,999 ($130,000-$155,999)","$3,000-$3,499 ($156,000-$181,999)","$3,500-$3,999 ($182,000-$207,999)","$4,000-$4,499 ($208,000-$233,999)","$4,500-$4,999 ($234,000-$259,999)","$5,000-$5,999 ($260,000-$311,999)","$6,000-$7,999 ($312,000-$415,999)","$8,000 or more ($416,000 or more)","Partial income stated","All incomes not stated","Not applicable","Total",
"8107112",0,0,0,0,0,3,0,0,6,4,9,0,7,14,19,28,19,14,12,13,10,0,9,0,14,185,
"8107110",0,4,0,6,6,12,10,10,9,22,18,25,15,53,27,13,10,4,0,0,0,0,9,7,29,279,
"8107106",0,0,0,0,4,0,5,3,0,11,10,9,4,20,11,8,4,0,3,3,0,0,15,3,16,132,
"8107113",0,6,0,3,0,0,4,0,6,9,4,3,8,21,8,7,4,6,0,0,0,0,5,0,4,94,
"8107114",0,5,0,4,0,4,8,5,7,11,6,10,9,19,10,3,6,0,0,0,0,0,6,0,8,118,
"8107107",0,3,0,0,0,3,0,5,7,12,15,5,7,16,18,5,9,0,0,0,0,0,13,0,13,144,
"8107102",0,0,0,0,0,0,0,0,8,3,4,0,7,22,7,13,17,13,13,9,0,0,18,0,11,152,
"8107104",0,0,0,0,0,4,0,4,5,6,5,5,0,14,16,8,7,3,9,0,0,0,9,0,5,107,
"8107109",0,0,0,0,0,8,3,4,4,3,9,12,5,26,18,13,4,0,3,0,0,0,10,0,12,140,
"8107105",0,3,0,3,0,3,4,3,8,10,5,13,8,23,22,13,12,0,3,0,3,0,17,0,13,171,
"8107111",0,0,0,0,5,3,0,5,0,11,5,8,3,18,12,0,7,5,0,0,0,0,10,0,6,96,
"8112902",0,0,0,0,0,0,5,0,0,5,5,8,7,15,15,3,11,0,5,8,16,5,9,0,33,143,
"8112903",0,5,0,3,4,3,4,3,8,14,22,27,19,58,22,19,54,7,11,13,12,0,16,7,100,415,
"8112901",0,4,0,0,0,0,0,3,9,13,25,15,27,64,15,15,43,9,11,9,7,0,14,0,105,411,
"8112602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8100203",0,7,0,0,5,0,8,3,12,21,33,29,28,56,34,22,23,4,7,0,0,0,25,0,45,377,
"8100211",0,3,5,6,11,22,9,13,16,16,23,27,18,25,19,12,15,0,0,0,0,0,16,7,32,291,
"8100210",0,4,0,10,5,5,0,7,9,9,7,15,12,21,19,10,5,5,8,0,3,0,7,0,33,196,
"8100217",0,0,0,5,0,12,5,10,8,11,10,22,18,18,18,8,5,0,0,3,0,0,16,5,28,216,
"8100205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8100201",0,3,3,4,12,7,12,4,14,27,23,11,6,13,12,7,3,0,0,0,0,0,11,10,34,219,
"8100209",3,4,5,15,8,17,7,11,7,8,14,10,0,9,4,6,5,0,0,0,3,0,3,8,55,195,
"8100214",0,26,8,12,7,9,9,23,29,38,42,53,35,86,32,17,21,5,3,14,3,0,24,11,103,617,
"8100202",0,0,0,6,5,11,9,6,18,11,18,16,12,13,7,5,5,0,0,0,0,0,3,0,29,180,
"8100204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8100212",0,0,0,0,0,0,0,0,5,0,0,3,3,6,11,4,7,0,5,0,4,0,5,0,11,70,
"8100216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8100213",0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,16,
"8100208",0,3,0,4,4,7,4,9,13,12,12,21,17,27,14,6,6,4,0,0,4,0,6,4,32,216,
"8100319",0,0,0,0,3,0,0,7,5,3,6,12,7,13,11,8,7,3,0,4,6,0,7,0,21,138,
"8107208",0,3,4,0,0,7,6,7,13,17,9,8,15,17,12,19,9,5,4,6,0,0,7,3,18,192,
"8107202",0,0,0,4,9,12,10,20,7,8,17,20,13,21,12,10,3,0,4,0,0,0,10,0,13,184,
"8107207",0,0,0,0,0,3,0,7,4,9,6,14,6,16,17,16,12,6,3,0,5,0,7,0,8,139,
"8107206",0,5,0,0,11,10,11,15,8,29,22,16,12,38,9,10,3,3,4,0,0,0,15,0,49,274,
"8107204",0,0,0,0,4,7,11,12,9,19,18,10,13,32,15,8,3,0,13,3,7,0,8,0,18,214,
"8107211",0,0,0,0,0,0,0,0,0,3,4,0,3,4,3,9,9,7,0,3,3,0,8,0,0,72,
"8107210",0,0,0,0,7,0,3,5,6,11,7,8,6,11,10,14,8,9,0,6,0,0,13,0,3,123,
"8107203",0,0,0,0,0,4,0,0,11,11,8,3,12,14,16,14,12,3,7,4,0,0,8,3,3,133,
"8107209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8107205",0,0,0,0,0,0,0,4,10,12,6,11,8,27,23,21,28,9,12,11,4,0,19,0,18,219,
"8105104",5,10,0,4,0,4,0,3,7,20,23,32,24,64,19,23,34,10,4,14,6,0,17,5,83,406,
"8105105",0,13,5,9,0,5,3,13,11,24,28,30,28,70,28,14,41,8,3,0,0,0,17,10,129,480,
"8105112",0,0,3,3,6,6,6,0,3,7,5,8,8,21,10,6,3,6,3,0,0,0,3,0,23,135,
"8105115",0,0,0,0,0,13,5,9,3,0,7,10,0,7,8,5,6,10,4,7,0,0,13,4,18,119,
"8105117",0,6,0,0,3,3,0,6,0,4,5,5,10,18,8,7,11,4,3,9,3,0,15,0,22,152,
"8105101",0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,
"8105109",0,5,3,0,3,6,5,9,12,15,24,14,21,46,27,23,28,4,17,6,5,0,20,9,43,341,
"8105110",0,9,0,10,12,9,6,12,9,14,19,16,12,30,17,8,7,0,0,0,0,0,10,5,43,234,
"8105116",0,3,4,8,4,9,0,5,7,13,3,10,3,43,16,7,18,0,4,0,0,0,16,3,38,214,
"8105111",0,3,0,4,7,5,5,5,11,19,22,28,24,42,25,15,10,9,10,0,6,0,27,5,28,315,
"8105102",0,0,0,15,19,11,11,10,10,9,11,10,13,20,14,12,8,8,6,10,7,0,26,6,42,280,
"8105114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8105118",0,3,0,0,0,0,0,0,0,11,24,11,10,32,12,11,11,0,3,0,0,0,16,0,15,169,
"8100314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,
"8100310",0,0,0,0,0,0,0,0,8,5,5,4,0,8,7,12,4,3,7,3,3,0,10,0,13,89,
"8100316",0,0,0,0,0,6,5,5,12,10,9,7,5,9,6,0,7,6,4,0,4,0,8,6,19,119,
"8100315",0,0,0,0,3,0,4,6,6,5,12,7,5,21,13,11,8,4,8,4,4,0,11,5,15,155,
"8100306",0,8,0,0,4,3,9,6,9,10,9,16,12,19,15,4,7,4,7,0,5,0,16,0,29,185,
"8100312",0,4,0,0,0,0,0,0,4,5,8,6,0,25,14,11,16,9,9,13,12,0,12,5,19,174,
"8100317",0,5,3,3,3,3,3,10,13,20,30,25,20,31,15,14,3,0,0,0,0,0,18,3,31,255,
"8100313",0,9,0,3,0,7,14,24,26,52,57,41,27,50,23,8,13,4,0,0,0,0,16,0,48,423,
"8100307",0,3,5,0,0,3,0,0,3,6,9,0,9,15,5,9,5,0,4,0,0,0,11,0,15,99,
"8100304",0,6,0,3,0,15,3,23,29,33,36,28,18,50,22,25,17,9,11,7,6,0,33,0,40,419,
"8100308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
"8100309",0,0,0,0,0,5,0,0,0,5,8,9,8,19,10,7,9,3,4,0,0,0,7,0,12,120,
"8100301",0,5,3,0,0,3,7,9,6,9,7,8,13,27,22,11,13,3,3,5,0,0,13,0,9,177,
"8100311",0,0,0,0,0,0,3,4,0,0,6,5,9,19,10,3,7,3,9,3,5,0,14,0,20,131,
"8100318",0,0,0,0,0,3,0,0,0,3,0,0,4,3,5,12,5,7,8,10,6,0,9,0,11,106,
"8107308",0,0,0,0,0,0,3,0,4,3,0,8,4,20,15,6,7,0,3,5,3,0,13,0,4,107,
"8107304",0,0,0,0,10,4,5,9,8,13,10,17,7,19,12,4,9,0,0,0,0,0,12,0,21,161,
"8108107",0,0,0,0,0,4,0,0,6,6,3,4,6,14,11,4,7,0,4,0,0,0,17,0,11,105,
"8107316",0,0,0,3,6,6,6,3,6,17,9,12,7,18,4,0,13,0,0,0,0,0,8,0,23,133,
"8107307",0,5,0,3,0,4,4,3,8,12,4,14,4,23,20,12,10,8,8,3,6,0,8,0,18,170,
"8107312",0,0,0,0,0,0,6,3,0,0,6,4,0,15,3,8,13,9,3,9,11,0,14,0,17,119,
"8107309",0,0,0,3,0,4,4,4,4,7,11,7,9,27,13,25,15,6,3,9,0,0,23,0,13,186,
"8107315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8107311",0,3,0,5,16,10,9,9,14,15,22,19,17,37,22,12,13,4,0,0,0,0,11,5,22,259,
"8107313",0,0,0,0,6,4,13,13,10,21,11,10,8,20,14,7,4,3,0,0,0,0,0,3,22,162,
"8107302",0,0,0,0,0,7,8,4,7,10,9,9,15,18,23,7,11,11,5,3,3,0,14,0,9,164,
"8107310",0,0,0,0,0,0,0,3,3,8,5,0,11,19,9,10,16,9,15,3,4,0,12,0,15,136,
"8107303",0,0,0,0,0,5,0,4,5,0,9,11,15,26,20,11,12,9,6,7,5,0,10,0,16,178,
"8107301",0,0,0,0,0,4,0,5,4,4,9,7,3,21,16,16,18,3,10,4,3,0,9,0,8,150,
"8112406",0,5,0,0,0,0,3,0,0,4,4,9,7,11,7,7,13,4,9,14,12,0,19,5,15,151,
"8112401",0,7,0,4,5,12,12,10,23,25,20,11,6,29,11,6,10,9,5,7,9,4,8,4,63,307,
"8112408",0,0,0,0,0,0,5,4,4,0,3,0,12,17,5,0,12,4,4,3,0,0,9,0,18,112,
"8112405",0,0,0,0,0,0,0,0,0,3,0,3,4,11,11,3,16,4,11,7,7,0,21,0,19,126,
"8112407",0,3,0,0,4,0,3,9,8,9,9,13,10,23,9,5,14,4,7,9,10,0,8,0,24,171,
"8112403",0,0,0,0,0,0,0,7,4,4,12,3,7,14,12,10,17,14,16,8,9,0,15,0,22,173,
"8112404",0,0,0,5,0,0,4,0,11,12,13,15,7,14,7,3,9,9,10,7,10,0,15,10,21,192,
"8112402",0,0,4,0,3,0,9,3,0,8,18,7,16,21,12,12,15,4,5,10,12,0,10,0,31,187,
"8109103",0,4,0,5,7,12,12,8,9,7,4,3,13,9,6,8,8,3,9,0,0,0,7,4,22,166,
"8109107",0,0,0,0,0,0,3,5,0,0,4,0,8,16,10,4,13,7,3,12,12,0,11,0,10,119,
"8109108",0,0,0,0,0,3,3,0,0,12,10,3,5,29,10,8,15,7,10,17,7,0,12,0,12,163,
"8109102",0,0,0,0,0,3,0,6,3,3,3,6,3,12,7,11,5,13,3,3,7,3,3,0,10,118,
"8109104",0,0,0,0,0,0,5,0,4,8,8,5,4,7,11,4,7,0,5,0,3,0,0,0,9,97,
"8109105",0,0,0,0,0,0,0,0,0,0,3,0,4,14,3,12,3,4,9,9,12,5,18,0,7,108,
"8109101",0,0,0,0,0,0,0,0,0,4,4,0,6,6,5,3,7,0,3,12,3,0,6,0,7,77,
"8109106",0,0,0,0,0,5,0,0,5,4,11,6,5,16,11,8,9,3,7,15,13,0,18,0,11,159,
"8100408",0,0,0,4,3,7,8,0,4,15,5,9,0,11,0,0,3,0,0,0,0,0,5,3,10,100,
"8100405",0,0,0,3,0,10,9,9,10,9,20,5,9,23,13,7,5,3,0,4,0,0,14,4,22,181,
"8100409",0,0,0,0,13,11,5,16,10,11,5,8,6,7,10,0,3,0,0,0,0,0,6,4,24,156,
"8100406",0,0,6,5,9,16,11,14,18,18,20,16,16,26,10,8,4,0,0,0,0,0,17,5,21,241,
"8100404",0,4,0,0,3,3,9,17,8,9,6,13,9,14,12,8,4,5,0,0,0,0,11,0,14,145,
"8100403",0,4,0,7,3,6,0,4,13,21,13,10,8,31,14,10,8,6,0,0,0,0,17,0,19,191,
"8100401",0,0,0,0,3,0,0,3,4,3,11,11,6,17,6,0,3,0,0,0,0,0,4,0,13,94,
"8100402",0,0,0,0,0,10,5,4,4,8,13,6,10,24,14,13,12,3,5,4,0,0,12,0,7,162,
"8109901",0,0,4,3,10,15,9,20,21,20,18,28,15,39,28,13,6,10,8,10,5,0,21,4,35,343,
"8109905",0,0,0,0,3,11,4,11,6,10,6,7,12,37,7,8,13,8,12,5,0,0,12,7,21,206,
"8109903",0,0,0,0,0,0,3,3,5,12,3,10,7,11,15,4,11,8,8,8,6,0,3,3,14,125,
"8109904",0,0,0,0,3,3,5,8,6,4,9,5,9,17,9,11,5,4,0,7,0,0,11,4,26,157,
"8109902",0,0,3,5,8,10,8,12,27,14,26,20,12,21,20,9,10,7,4,4,3,0,22,8,51,303,
"8107410",0,0,0,0,0,0,0,4,0,10,6,0,5,13,15,10,10,8,3,6,5,0,8,0,3,110,
"8107407",0,0,0,0,0,8,4,16,3,11,16,14,14,21,16,14,14,4,3,0,4,0,14,3,3,196,
"8107402",0,0,0,7,10,8,9,12,11,5,11,10,9,25,25,10,9,4,10,5,0,0,16,0,20,222,
"8107405",0,0,0,0,6,8,10,9,15,14,10,9,8,20,11,9,8,3,0,3,3,0,8,7,20,169,
"8107404",0,3,0,0,8,10,3,5,3,11,15,11,18,15,8,3,4,0,0,0,0,0,7,6,17,156,
"8107406",0,0,0,0,0,3,4,5,6,8,12,15,12,19,15,10,4,0,0,0,5,0,21,3,20,178,
"8107403",0,0,0,0,0,0,0,3,12,6,5,7,4,27,5,9,3,3,8,4,4,0,7,0,4,116,
"8107408",0,0,0,0,0,3,0,4,5,5,8,5,3,0,10,14,4,7,0,0,0,0,14,0,10,90,
"8107401",0,0,0,4,3,8,0,5,8,11,6,14,3,28,16,11,10,9,12,0,0,0,12,3,23,179,
"8107411",0,0,0,0,0,0,0,6,10,9,11,4,7,23,17,17,0,3,5,4,5,0,20,0,14,164,
"8107409",0,4,0,0,0,0,0,9,5,8,12,10,11,24,10,6,13,8,8,3,7,0,9,0,8,163,
"8107413",0,0,0,4,0,0,0,3,3,6,13,3,5,17,9,10,5,0,0,4,6,0,9,0,5,114,
"8107412",0,0,5,4,4,3,3,3,4,3,11,5,5,10,6,7,0,3,0,0,0,0,5,0,6,104,
"8105302",0,15,0,0,0,3,6,5,5,18,20,14,13,59,22,12,32,4,5,7,4,0,15,8,75,336,
"8105309",0,5,3,6,0,0,0,3,0,0,3,0,0,7,0,0,10,0,4,0,3,0,6,5,17,76,
"8105310",0,20,9,10,3,11,11,5,24,16,24,35,36,70,30,18,46,11,9,5,9,0,21,16,139,566,
"8107509",0,0,0,0,0,0,0,0,0,0,0,0,5,10,9,4,12,0,3,9,3,0,6,0,4,71,
"8107504",0,0,0,7,20,20,15,6,10,11,19,14,11,27,10,0,5,0,0,0,0,0,5,4,15,206,
"8107516",0,0,0,0,4,5,5,14,15,8,17,14,12,34,16,14,14,6,9,3,6,0,14,0,21,230,
"8107502",0,0,0,0,0,0,0,4,5,6,8,4,0,11,18,8,10,4,3,3,0,0,12,4,11,107,
"8107512",0,0,0,0,0,4,0,4,0,6,4,6,4,15,12,10,10,4,0,3,3,0,8,0,3,99,
"8107503",0,0,4,0,0,0,4,7,6,10,8,5,5,8,9,8,12,6,7,6,8,0,15,0,10,139,
"8107505",0,0,0,0,0,6,0,9,10,10,12,8,6,17,20,20,14,7,5,4,0,0,19,0,12,185,
"8107506",0,0,0,5,0,0,4,7,11,9,17,6,9,14,24,5,9,0,3,0,0,0,14,0,17,164,
"8107507",0,0,0,0,0,0,4,5,7,9,10,8,5,16,24,9,9,8,3,0,0,0,10,0,13,142,
"8107513",0,0,0,0,0,5,0,0,0,6,3,10,3,19,9,0,9,9,6,6,0,0,8,4,13,112,
"8107510",0,3,0,3,4,5,0,0,11,3,7,5,8,16,26,17,8,9,3,11,0,0,20,4,16,181,
"8107508",0,0,0,0,0,0,0,4,0,6,8,4,4,10,8,7,7,6,11,5,3,0,3,0,9,96,
"8107517",0,0,0,0,0,0,0,0,4,4,4,0,0,10,16,9,8,4,9,7,0,0,6,0,7,99,
"8100504",0,0,0,4,0,0,7,9,12,16,9,12,16,28,8,7,11,0,0,0,0,0,10,0,27,192,
"8100508",0,0,0,0,4,0,0,0,0,3,4,10,3,6,6,4,4,3,4,0,0,0,12,0,8,85,
"8100507",0,0,0,0,0,0,3,5,7,5,0,7,7,11,8,6,8,3,7,8,4,0,9,4,12,121,
"8100505",0,3,4,0,3,14,4,8,12,19,19,14,13,33,16,14,8,3,7,0,0,0,8,0,24,236,
"8100509",0,4,0,0,3,0,10,8,4,11,4,11,10,16,15,10,8,8,3,6,6,0,7,3,21,166,
"8100506",0,0,0,0,0,0,5,6,11,4,8,4,3,15,5,4,9,0,0,6,0,0,9,0,17,101,
"8100501",0,0,0,6,14,9,4,4,11,5,11,0,3,15,12,7,5,4,0,3,0,0,3,0,16,131,
"8100502",0,0,0,6,4,5,4,4,11,10,13,13,7,18,12,16,12,10,8,6,6,0,6,0,10,175,
"8100503",0,0,0,3,0,5,0,3,9,12,5,0,11,11,6,12,8,0,6,6,5,0,8,0,19,124,
"8110007",0,0,0,0,0,0,3,0,5,8,6,7,5,14,6,9,0,0,7,9,6,0,8,4,6,95,
"8110006",0,0,0,0,3,4,3,0,4,9,3,13,9,9,9,12,9,14,11,4,6,5,15,0,15,169,
"8110009",0,0,0,0,5,11,10,3,8,23,15,12,8,34,13,6,11,6,9,4,3,0,8,0,37,234,
"8110002",0,0,0,0,0,4,0,3,0,9,8,5,10,18,9,10,8,3,12,9,12,0,10,0,8,143,
"8110012",0,0,3,0,3,13,3,7,9,9,7,3,3,11,10,18,10,7,5,4,15,0,10,6,27,193,
"8110005",0,0,0,0,0,0,3,8,5,11,16,12,3,25,9,14,19,0,11,11,22,0,11,0,18,206,
"8110010",0,0,0,0,0,0,7,4,5,9,10,10,0,15,9,10,8,7,8,11,12,0,15,3,21,191,
"8110008",0,0,0,0,8,14,6,6,13,19,17,21,12,25,10,11,19,4,14,13,14,0,17,3,48,287,
"8110004",0,4,0,0,0,8,4,5,3,14,20,13,17,22,20,11,22,11,4,8,14,0,16,9,28,258,
"8110003",0,0,0,0,0,4,0,0,3,6,4,3,10,5,7,4,6,7,7,0,3,0,5,0,11,97,
"8110001",0,0,0,0,0,3,4,4,9,9,3,11,4,19,18,11,4,11,13,15,11,0,18,0,18,181,
"8110011",0,0,0,0,0,3,5,4,4,3,7,6,3,13,7,7,6,3,7,0,7,0,0,6,3,104,
"8106207",0,0,0,3,6,7,0,3,3,4,0,5,3,14,8,3,6,5,14,8,13,0,10,3,22,153,
"8106205",0,0,0,0,0,8,0,8,0,13,9,5,3,22,9,10,15,8,5,13,19,0,12,0,38,206,
"8106203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,
"8106204",0,0,0,0,0,0,4,7,7,4,0,6,4,7,6,10,13,3,10,7,6,0,13,0,28,146,
"8106201",0,0,0,0,11,7,9,14,18,22,22,23,4,29,5,12,17,3,10,13,10,0,23,12,58,322,
"8106208",0,0,0,0,0,4,0,0,6,9,0,0,7,10,3,0,10,5,9,10,16,0,9,0,15,106,
"8106206",0,0,0,0,0,0,0,0,9,3,5,3,3,8,5,6,7,5,7,12,9,0,5,3,10,98,
"8106209",0,0,0,0,0,0,0,0,4,0,10,3,4,3,7,6,7,7,4,7,11,3,8,0,16,114,
"8106202",0,0,0,0,0,0,0,0,0,16,5,0,3,21,10,11,10,8,7,12,18,4,25,0,38,197,
"8105404",0,0,0,5,7,12,6,0,10,10,10,3,3,17,11,8,11,9,11,8,0,0,12,0,25,179,
"8105406",0,0,0,6,6,9,7,14,11,22,15,6,17,26,8,7,9,8,8,7,4,0,16,3,37,248,
"8105401",0,4,0,4,0,13,3,12,17,14,17,16,16,25,15,9,7,6,9,0,0,0,16,0,31,235,
"8105403",0,6,0,3,8,6,6,13,14,29,22,29,16,39,17,9,14,3,4,4,0,0,16,4,73,347,
"8105405",0,0,0,0,0,0,0,5,4,5,0,0,0,10,3,0,4,0,3,0,0,0,8,0,10,62,
"8105503",0,5,0,0,6,5,3,10,8,8,4,13,7,15,10,10,3,6,8,0,4,0,11,4,27,167,
"8105508",0,0,0,4,9,8,8,13,9,30,8,14,10,29,16,18,15,5,5,3,11,0,16,0,16,247,
"8105507",0,4,0,3,3,10,6,12,4,11,10,12,10,24,7,15,12,4,3,3,4,0,4,3,17,179,
"8105502",0,3,0,0,5,6,6,9,8,6,9,15,3,14,6,6,16,5,6,0,0,0,7,0,9,132,
"8105505",0,0,0,3,7,8,8,3,8,10,5,9,6,15,10,6,9,0,4,0,0,0,6,9,19,154,
